                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                  1.484,                0.95228,                 1.4575,                0.67307,                0.64554,                0.66047,                0.36074,                 1.7893,                 1.1314,                 1.7267,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.4995,                0.99149,                 1.4661,                0.65151,                0.65184,                0.66369,                0.36218,                 1.7845,                  1.122,                 1.7147,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.4855,                0.95051,                 1.4606,                0.65662,                0.64868,                0.66142,                0.35973,                 1.7985,                  1.147,                 1.7385,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.4816,                 0.9683,                 1.4548,                0.65822,                0.65281,                0.65854,                0.36318,                 1.7944,                 1.1461,                 1.7323,               0.007723,               0.007723,               0.007723
                    117,                 1.5073,                 1.0024,                 1.4728,                0.65628,                0.65692,                0.66155,                0.36084,                 1.7938,                 1.1278,                 1.7266,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.4626,                0.95942,                 1.4479,                 0.6727,                0.65726,                0.66602,                0.36484,                 1.7864,                 1.1208,                 1.7236,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.4712,                0.95164,                 1.4463,                0.66457,                0.64839,                0.66281,                0.36219,                 1.7952,                 1.1367,                 1.7286,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.4558,                0.94226,                 1.4483,                0.64392,                0.66308,                0.65753,                0.35865,                 1.7988,                 1.1319,                 1.7438,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.4658,                 0.9464,                 1.4544,                0.66142,                0.65456,                 0.6631,                0.36211,                 1.8044,                 1.1258,                  1.735,               0.007624,               0.007624,               0.007624
                    122,                 1.4586,                0.95074,                 1.4475,                0.67287,                0.65038,                0.65721,                0.36078,                 1.7989,                 1.1426,                 1.7384,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.4631,                 0.9588,                 1.4576,                0.63949,                0.66955,                 0.6611,                0.36324,                 1.8104,                 1.1283,                 1.7403,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.4686,                0.96106,                 1.4505,                0.64226,                0.66553,                0.66082,                  0.362,                 1.7886,                 1.1292,                 1.7252,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.4614,                 0.9656,                 1.4465,                 0.6469,                0.65445,                  0.659,                0.36066,                 1.7952,                 1.1364,                 1.7394,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.4613,                0.95776,                 1.4518,                 0.6687,                0.66021,                0.66176,                0.36456,                 1.7919,                 1.1163,                 1.7302,               0.007525,               0.007525,               0.007525
                    127,                 1.4554,                0.96145,                  1.449,                 0.6556,                0.65908,                0.66263,                0.36066,                 1.8001,                 1.1247,                 1.7452,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.4969,                0.97583,                 1.4726,                0.67653,                0.64257,                0.65498,                0.35763,                 1.8092,                 1.1524,                 1.7443,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.4672,                0.97568,                  1.448,                0.64642,                 0.6636,                0.65621,                0.36155,                 1.7953,                 1.1267,                 1.7399,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.4479,                0.93737,                 1.4465,                0.67835,                0.65493,                0.65888,                0.35969,                 1.8017,                 1.1272,                 1.7374,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.4574,                0.95595,                 1.4345,                0.65988,                0.65903,                0.65983,                0.36113,                 1.8067,                 1.1143,                 1.7328,               0.007426,               0.007426,               0.007426
                    132,                 1.4571,                0.94724,                 1.4505,                0.65587,                0.66359,                0.66018,                0.36356,                  1.803,                 1.1288,                 1.7428,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.4645,                0.95061,                 1.4485,                0.65593,                0.66491,                0.65562,                0.36009,                 1.7956,                  1.138,                 1.7341,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.4586,                0.94922,                 1.4471,                0.65613,                0.65871,                0.65373,                0.35931,                 1.7891,                 1.1519,                 1.7393,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.4446,                0.94646,                 1.4403,                0.66309,                0.65618,                0.65788,                0.36068,                 1.7997,                 1.1421,                 1.7418,              0.0073468,              0.0073468,              0.0073468
